,ID,Case Number,Block,Primary Type,Description,Location Description,Arrest,Domestic,Year,Latitude,Longitude,Dates,Time
118128,10351599,HY542051,015XX N KINGSBURY ST,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,2015,41.90857015,-87.65219262,12/18/2015,15:00:00
118129,11860463,JC472337,016XX S HOMAN AVE,NARCOTICS,POSS: HEROIN(WHITE),RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,2019,41.85797516,-87.71030301,10/14/2019,14:15:00
118130,10351600,HY542262,014XX N RIDGEWAY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2015,41.90724463,-87.72036389,12/18/2015,17:30:00
118131,10351603,HY542175,010XX S MAYFIELD AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2015,41.86869574,-87.77179106,12/18/2015,17:15:00
118132,10351604,HY541782,020XX N LAWLER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2015,41.91762957,-87.75217535,12/14/2015,17:00:00
118133,10351605,HY542278,089XX S COTTAGE GROVE AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,FALSE,FALSE,2015,41.73184681,-87.60470647,12/18/2015,17:47:00
118134,10351606,HY542279,051XX W WASHINGTON BLVD,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,FALSE,2015,41.88171698,-87.7529746,12/18/2015,18:03:00
118135,10351607,HY542315,103XX S EBERHART AVE,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2015,41.70689604,-87.61131657,12/16/2015,0:00:00
118136,10351608,HY541959,020XX N TRIPP AVE,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,APARTMENT,FALSE,TRUE,2015,41.91787786,-87.73269951,12/6/2015,21:00:00
118137,10351609,HY540829,052XX W PALMER ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,FALSE,2015,41.9204395,-87.75759166,12/17/2015,8:15:00
118138,10351611,HY542210,054XX S WENTWORTH AVE,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,2015,41.79599104,-87.63054249,12/18/2015,17:50:00
118139,10351612,HY542143,076XX S SOUTH SHORE DR,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,2015,41.75781488,-87.55431819,12/18/2015,16:54:00
118140,10351613,HY542137,056XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,APARTMENT,FALSE,FALSE,2015,41.79229654,-87.62240161,12/16/2015,17:00:00
118141,10351614,HY538741,013XX E 72ND PL,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2015,41.7632767,-87.59216715,12/15/2015,22:02:00
118142,10351615,HY542286,032XX W ROOSEVELT RD,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2015,41.86638906,-87.70727694,12/18/2015,18:23:00
118143,10351616,HY542127,076XX N ROGERS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2015,42.02049874,-87.66586351,12/18/2015,16:45:00
118144,10351617,HY541668,029XX N LINDER AVE,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,2015,41.93362665,-87.76387154,12/18/2015,10:30:00
118145,10351619,HY541456,062XX N Kenmore Ave,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2015,41.99504649,-87.65696591,12/17/2015,11:30:00
118146,10351620,HY541461,044XX N RAVENSWOOD AVE,CRIMINAL DAMAGE,TO PROPERTY,ATHLETIC CLUB,FALSE,FALSE,2015,41.96231672,-87.67399753,12/16/2015,23:00:00
118147,10351622,HY541471,023XX W WOLFRAM ST,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2015,41.93309828,-87.68640075,12/2/2015,13:00:00
118149,10351626,HY542355,001XX E ERIE ST,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,FALSE,FALSE,2015,41.89412274,-87.62513737,12/18/2015,17:09:00
118150,10351627,HY542038,007XX N ASHLAND AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2015,41.89553021,-87.66727653,12/18/2015,15:45:00
118151,10351628,HY542271,070XX S ASHLAND AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2015,41.76599713,-87.66382344,12/18/2015,18:00:00
118152,10351629,HY542301,088XX S ASHLAND AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2015,41.73352719,-87.66300301,12/18/2015,18:22:00
118153,10351630,HY542061,048XX N LAWNDALE AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,2015,41.96916713,-87.72071931,12/17/2015,5:00:00
118154,10351631,HY542136,074XX S STEWART AVE,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,TRUE,FALSE,2015,41.75894258,-87.63450575,12/18/2015,16:55:00
118155,10351632,HY542093,042XX N ALBANY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2015,41.95826015,-87.70570938,12/18/2015,1:00:00
118156,10351633,HY542308,023XX S HOMAN AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2015,41.84914002,-87.71005108,12/18/2015,15:50:00
118157,10351634,HY542273,036XX S ALBANY AVE,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,FALSE,FALSE,2015,41.82789714,-87.70210075,12/18/2015,18:20:00
118158,10351635,HY542336,024XX W COLUMBUS AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2015,41.75868959,-87.68399914,12/18/2015,19:35:00
118159,10351636,HY542269,031XX W 38TH ST,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2015,41.82445039,-87.70261157,12/18/2015,17:25:00
118160,10351637,HY542268,071XX S WOOD ST,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,2015,41.76417827,-87.66865512,12/18/2015,18:26:00
118161,10351638,HY542270,088XX S HOUSTON AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,2015,41.73483756,-87.5499832,12/18/2015,17:43:00
118162,10351639,HY542359,052XX S HERMITAGE AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2015,41.79885894,-87.66836287,12/18/2015,19:51:00
118163,10351640,HY542288,001XX W OAK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,FALSE,FALSE,2015,41.90054123,-87.63224767,12/18/2015,12:00:00
118164,10351641,HY542281,029XX N ASHLAND AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2015,41.93543292,-87.66850434,12/18/2015,18:00:00
118165,10351642,HY542151,007XX W BARRY AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2015,41.93785726,-87.64770947,12/18/2015,16:30:00
118166,10351647,HY541901,052XX W PALMER ST,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,2015,41.92043499,-87.75778644,12/15/2015,12:00:00
118167,10351648,HY542326,042XX N LINCOLN AVE,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,ALLEY,FALSE,FALSE,2015,41.95826599,-87.68163877,12/16/2015,8:30:00
118168,10351649,HY542226,040XX W ROOSEVELT RD,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,FALSE,TRUE,2015,41.86615054,-87.72675182,12/18/2015,17:00:00
118169,10351650,HY542334,088XX S BLACKSTONE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2015,41.73434174,-87.58807407,12/18/2015,7:06:00
118170,10351652,HY542106,008XX N MICHIGAN AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,DEPARTMENT STORE,TRUE,FALSE,2015,41.89789513,-87.62409661,12/11/2015,14:06:00
118171,10351654,HY542341,118XX S MARSHFIELD AVE,THEFT,$500 AND UNDER,DEPARTMENT STORE,FALSE,FALSE,2015,41.67851969,-87.66249794,12/17/2015,19:30:00
118172,10351655,HY542031,108XX S MAPLEWOOD AVE,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2015,41.69670119,-87.68501851,12/14/2015,8:00:00
118173,10351656,HY542363,022XX N PARKSIDE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2015,41.92089839,-87.7670933,12/18/2015,19:50:00
118174,10351657,HY542376,038XX W DIVISION ST,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,2015,41.90271022,-87.72173336,12/18/2015,20:10:00
118175,10351658,HY542331,006XX W 115TH ST,THEFT,OVER $500,STREET,TRUE,FALSE,2015,41.68513438,-87.63816425,12/18/2015,19:13:00
118176,10351659,HY542101,014XX N WALLER AVE,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,2015,41.9061784,-87.76822628,12/18/2015,16:27:00
118177,10351660,HY542173,078XX S PHILLIPS AVE,PROSTITUTION,SOLICIT FOR PROSTITUTE,ALLEY,TRUE,FALSE,2015,41.75290345,-87.56504221,12/18/2015,16:48:00
118178,10351661,HY541947,080XX S SOUTH SHORE DR,ROBBERY,AGGRAVATED,SIDEWALK,FALSE,FALSE,2015,41.74905595,-87.54799638,12/17/2015,16:15:00
118179,10351662,HY541992,030XX E CHELTENHAM PL,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2015,41.75310285,-87.55027056,12/17/2015,23:30:00
118180,10351663,HY542133,030XX W MADISON ST,BATTERY,SIMPLE,CTA BUS STOP,FALSE,FALSE,2015,41.88102501,-87.70142023,12/18/2015,17:00:00
118181,10351664,HY542246,075XX S INGLESIDE AVE,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,FALSE,FALSE,2015,41.75807157,-87.60171237,12/18/2015,15:00:00
118182,10351665,HY542034,076XX S ESSEX AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2015,41.75628772,-87.56389501,12/15/2015,10:00:00
118183,10351666,HY542020,035XX E 112TH ST,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,2015,41.69185573,-87.53834191,12/18/2015,15:05:00
118184,10351668,HY541985,095XX S MARQUETTE AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2015,41.72165045,-87.55797131,12/15/2015,22:00:00
118185,10351669,HY542044,015XX N KILDARE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,2015,41.90816095,-87.73383027,12/18/2015,15:00:00
118186,10351672,HY541975,044XX W GRAND AVE,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,CTA BUS STOP,FALSE,FALSE,2015,41.91032302,-87.7369181,12/18/2015,14:54:00
118187,10351673,HY542199,087XX S DANTE AVE,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2015,41.73640815,-87.58933621,12/18/2015,17:00:00
118188,10351674,HY542247,032XX E 91ST ST,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,2015,41.73013517,-87.54616432,12/18/2015,17:30:00
118189,10351675,HY542232,082XX S ESSEX AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2015,41.74535592,-87.56370675,12/18/2015,16:22:00
118190,10351676,HY542285,008XX N MICHIGAN AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,2015,41.89789513,-87.62409661,12/18/2015,16:02:00
118191,10351677,HY542251,0000X N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,2015,41.8824572,-87.62784778,12/18/2015,17:00:00
118192,10351678,HY542235,076XX S COLES AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2015,41.75672124,-87.55532464,12/18/2015,18:10:00
118193,10351679,HY542356,028XX E 96TH ST,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,2015,41.72088607,-87.55572409,12/18/2015,19:30:00
118194,10351680,HY542319,0000X W RANDOLPH ST,ASSAULT,SIMPLE,RESTAURANT,TRUE,FALSE,2015,41.88448397,-87.62898961,12/18/2015,18:20:00
118195,10351681,HY542312,030XX E CHELTENHAM PL,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2015,41.75310285,-87.55027056,12/18/2015,6:30:00
118196,10351682,HY542045,086XX S MARYLAND AVE,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,2015,41.73763598,-87.60363345,12/17/2015,18:30:00
118198,10351683,HY542302,006XX N STATE ST,BATTERY,SIMPLE,STREET,FALSE,FALSE,2015,41.89307085,-87.62812031,12/18/2015,18:28:00
118199,10351684,HY542329,102XX S AVENUE M,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2015,41.70958508,-87.53769867,12/18/2015,19:15:00
118200,10351685,HY542375,001XX N WACKER DR,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,FALSE,FALSE,2015,41.88477741,-87.63705823,12/18/2015,20:12:00
118201,10351686,HY542372,092XX S BALTIMORE AVE,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2015,41.72782083,-87.5484419,12/18/2015,20:00:00
118202,10351687,HY542305,030XX E CHELTENHAM PL,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2015,41.75310285,-87.55027056,12/18/2015,7:00:00
118203,10351688,HY542387,006XX W RANDOLPH ST,BATTERY,SIMPLE,STREET,FALSE,FALSE,2015,41.88443245,-87.64310296,12/18/2015,20:10:00
118204,10351692,HY542186,027XX S ST LOUIS AVE,ROBBERY,STRONGARM - NO WEAPON,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2015,41.84207469,-87.71228858,12/18/2015,17:30:00
118205,10351693,HY542264,001XX N STATE ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,TRUE,FALSE,2015,41.88362097,-87.62788271,12/18/2015,17:22:00
118206,10351694,HY542353,031XX W CULLOM AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2015,41.95936487,-87.70750009,12/18/2015,19:50:00
118207,10351695,HY542373,0000X E 107TH ST,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,2015,41.69989673,-87.62166992,12/18/2015,20:01:00
118208,10351696,HY542365,042XX W 59TH ST,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SIDEWALK,TRUE,FALSE,2015,41.78588244,-87.72815804,12/18/2015,19:07:00
118209,10351699,HY542295,079XX S LUELLA AVE,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,SIDEWALK,TRUE,FALSE,2015,41.75119031,-87.56987808,12/18/2015,18:25:00
118210,10351700,HY542298,070XX S ARTESIAN AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,2015,41.76576446,-87.68449597,12/18/2015,5:00:00
118211,10351701,HY542327,061XX N MOZART ST,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2015,41.99308129,-87.70070295,12/18/2015,19:15:00
118212,10351702,HY542391,035XX W 59TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2015,41.78611594,-87.71175458,12/18/2015,20:00:00
118213,10351703,HY542340,010XX W 103RD ST,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,2015,41.70685741,-87.64941498,12/18/2015,19:30:00
118214,10351704,HY542130,071XX S WESTERN AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2015,41.76415189,-87.6832293,12/18/2015,17:00:00
118215,10351706,HY542241,080XX S MARSHFIELD AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2015,41.74806209,-87.66459249,12/18/2015,17:28:00
118216,10351707,HY542126,079XX S KEDVALE AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2015,41.74805709,-87.72543885,12/18/2015,8:00:00
118217,10351708,HY542408,003XX S DEARBORN ST,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,2015,41.8775785,-87.62928209,12/18/2015,19:30:00
118219,10351709,HY542380,031XX W ADDISON ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2015,41.94664278,-87.70600713,12/18/2015,17:00:00
118220,10351710,HY542310,081XX S AVALON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,2015,41.74693629,-87.59416538,12/17/2015,22:00:00
118221,10351711,HY542207,034XX W 83RD PL,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,2015,41.74148885,-87.70785042,12/18/2015,17:00:00
118222,10351712,HY542412,024XX E 106TH ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,2015,41.70276162,-87.56373152,12/3/2015,8:00:00
118223,10351713,HY542388,010XX W 77TH ST,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,2015,41.75419867,-87.64972258,12/18/2015,19:10:00
118224,10351716,HY542330,054XX S NEWCASTLE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2015,41.79325226,-87.79282834,12/18/2015,18:30:00
118225,10351717,HY542374,025XX W FARRAGUT AVE,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,TRUE,FALSE,2015,41.97677409,-87.69306409,12/18/2015,19:55:00
118226,10351718,HY542321,022XX S ARCHER AVE,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,TRUE,FALSE,2015,41.85236867,-87.63583885,12/18/2015,19:20:00
118227,10351719,HY542339,064XX S SACRAMENTO AVE,BATTERY,SIMPLE,STREET,FALSE,FALSE,2015,41.77635719,-87.69819967,12/18/2015,19:35:00
118229,10351720,HY542409,055XX N LINCOLN AVE,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CONVENIENCE STORE,FALSE,FALSE,2015,41.98166307,-87.69285329,12/18/2015,20:30:00
118230,10351721,HY542254,041XX W KAMERLING AVE,BATTERY,AGG PO HANDS NO/MIN INJURY,APARTMENT,TRUE,FALSE,2015,41.90532024,-87.73008044,12/18/2015,17:45:00
118231,10351722,HY542358,087XX S CREGIER AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,2015,41.73575265,-87.58054687,12/18/2015,18:30:00
118232,10351724,HY542192,040XX W 59TH ST,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,DAY CARE CENTER,TRUE,TRUE,2015,41.78592967,-87.7235962,12/18/2015,6:55:00
118233,10351725,HY542344,028XX N SHEFFIELD AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,2015,41.93393143,-87.65390376,12/18/2015,16:30:00
118234,10067364,HY256438,042XX W CRYSTAL ST,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2015,41.90347985,-87.73236428,5/11/2015,20:47:00
118235,10351726,HY542323,006XX N FAIRBANKS CT,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2015,41.89280002,-87.62025979,11/16/2015,10:00:00
118236,10351727,HY542418,002XX N LA SALLE ST,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,2015,41.88643994,-87.63246797,12/18/2015,20:30:00
118237,10351729,HY542421,046XX S HALSTED ST,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,2015,41.809861,-87.64556572,12/18/2015,14:56:00
118238,10351730,HY542423,052XX S NEENAH AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2015,41.7972934,-87.78562101,12/15/2015,10:00:00
118239,10351732,HY542404,078XX S HONORE ST,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2015,41.75143876,-87.66952684,12/18/2015,16:00:00
118240,10351733,HY542438,013XX W 82ND ST,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2015,41.74499346,-87.65654071,12/18/2015,21:18:00
118241,10351734,HY541302,081XX S DREXEL AVE,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,2015,41.74700966,-87.60263317,12/17/2015,22:01:00
118242,10351736,HY542456,001XX E DELAWARE PL,PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,STREET,FALSE,FALSE,2015,41.89918877,-87.62561033,12/18/2015,18:45:00
118243,10351737,HY542443,001XX E HURON ST,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,FALSE,FALSE,2015,41.89492967,-87.62515784,12/18/2015,18:00:00
118244,10351738,HY542347,088XX S STONY ISLAND AVE,ASSAULT,SIMPLE,CONVENIENCE STORE,TRUE,FALSE,2015,41.73454792,-87.58559497,12/18/2015,19:06:00
118245,10351739,HY542426,095XX S CLYDE AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2015,41.72197556,-87.57170389,12/16/2015,7:00:00
118246,10351740,HY542397,079XX S PHILLIPS AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2015,41.75123471,-87.5650108,12/18/2015,13:00:00
118247,10351741,HY542467,016XX N LA SALLE DR,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,FALSE,FALSE,2015,41.91201218,-87.6331582,12/18/2015,19:30:00
118248,10351742,HY542447,028XX N NATCHEZ AVE,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,RESIDENCE,FALSE,FALSE,2015,41.93186751,-87.78816468,12/18/2015,20:27:00
118249,10351744,HY542385,081XX S CICERO AVE,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,2015,41.74468982,-87.74120541,12/18/2015,18:45:00
118250,10351745,HY542415,030XX N PULASKI RD,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CONVENIENCE STORE,FALSE,FALSE,2015,41.93572152,-87.72708902,12/18/2015,20:00:00
118251,10351746,HY542272,017XX N NORTH PARK AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2015,41.91441062,-87.63676562,12/18/2015,18:35:00
118252,10351747,HY542434,0000X E MONROE ST,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,TRUE,FALSE,2015,41.88077543,-87.62702903,12/18/2015,21:10:00
118253,10351748,HY542362,046XX W BARRY AVE,NARCOTICS,MANU/DELIVER:COCAINE,STREET,TRUE,FALSE,2015,41.93704797,-87.74361191,12/18/2015,19:14:00
118254,10351749,HY542435,008XX N MICHIGAN AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2015,41.89789513,-87.62409661,12/18/2015,18:00:00
118255,10351750,HY542441,024XX S SPAULDING AVE,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,2015,41.84719449,-87.70755587,12/18/2015,21:30:00
118256,10351752,HY542379,028XX W FULLERTON AVE,THEFT,OVER $500,GAS STATION,FALSE,FALSE,2015,41.92480533,-87.69771795,12/18/2015,20:00:00
118257,10351753,HY542159,025XX W BRYN MAWR AVE,BATTERY,SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,2015,41.98315488,-87.69217629,12/18/2015,17:10:00
118258,10351754,HY542499,030XX E 80TH PL,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2015,41.74921031,-87.55091153,12/18/2015,22:30:00
118259,11860060,JC471809,007XX N HOMAN AVE,ARSON,ATTEMPT ARSON,APARTMENT,FALSE,FALSE,2019,41.89467454,-87.71141196,10/14/2019,3:57:00
118260,10351755,HY542460,015XX W GARFIELD BLVD,NARCOTICS,POSS: SYNTHETIC DRUGS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2015,41.7940334,-87.66392413,12/18/2015,20:50:00
118261,10351757,HY542218,013XX W 13TH ST,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,FALSE,TRUE,2015,41.86518951,-87.66016095,12/18/2015,17:55:00
118262,10351758,HY542428,048XX W WALTON ST,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,2015,41.89773777,-87.74647142,12/18/2015,21:00:00
118263,10351759,HY542469,050XX N MULLIGAN AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2015,41.97279614,-87.78671992,12/18/2015,19:00:00
118264,10351760,HY541803,056XX N CANFIELD AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2015,41.98262531,-87.82357387,12/13/2015,12:00:00
118265,10351763,HY542261,024XX W ERIE ST,ROBBERY,ARMED: HANDGUN,RESIDENCE-GARAGE,TRUE,FALSE,2015,41.89301014,-87.68778976,12/18/2015,18:00:00
118266,10351764,HY542311,053XX N LOVEJOY AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2015,41.97847785,-87.76882323,12/18/2015,18:15:00
118267,10351765,HY542419,036XX N HARLEM AVE,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2015,41.94587698,-87.80702755,12/11/2015,15:19:00
118268,10351766,HY542328,006XX N KEDZIE AVE,BATTERY,AGGRAVATED: HANDGUN,BARBERSHOP,FALSE,FALSE,2015,41.8926526,-87.70646961,12/18/2015,19:19:00
118269,10351767,HY542303,054XX N CENTRAL AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2015,41.97998233,-87.76839803,12/18/2015,18:57:00
118270,10351768,HY542083,020XX W WASHINGTON BLVD,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2015,41.88313336,-87.6775738,12/18/2015,14:45:00
118271,10351769,HY542076,042XX N MILWAUKEE AVE,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,FALSE,FALSE,2015,41.95820668,-87.75238036,12/16/2015,15:00:00
118272,10351770,HY542371,035XX W 26TH ST,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,FALSE,FALSE,2015,41.84439694,-87.71392498,12/18/2015,20:15:00
118273,10351771,HY542401,037XX W 62ND ST,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2015,41.78057477,-87.71676508,12/18/2015,12:00:00
118274,10351772,HY542498,027XX N FRANCISCO AVE,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2015,41.93100922,-87.70005615,12/18/2015,17:58:00
118275,10351774,HY542482,003XX E 46TH ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,2015,41.81116547,-87.61874495,12/18/2015,21:00:00
118276,10351775,HY542532,110XX S RACINE AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2015,41.6938354,-87.65215992,12/17/2015,13:10:00
118277,10351776,HY542457,021XX N KOSTNER AVE,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,2015,41.91910179,-87.73638441,12/18/2015,9:48:00
