,ID,Case Number,Block,Primary Type,Description,Location Description,Arrest,Domestic,Year,Latitude,Longitude,Dates,Time
395916,10776106,HZ542684,021XX N MILWAUKEE AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,FALSE,2016,41.91974165,-87.69218317,12/6/2016,18:10:00
395917,10776107,HZ542690,063XX S LAFLIN ST,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2016,41.77905346,-87.6617665,12/6/2016,19:00:00
395918,10776108,HZ542640,037XX W 77TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.75289255,-87.71565943,12/6/2016,20:00:00
395919,10776109,HZ542683,049XX N MOODY AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2016,41.9710525,-87.78190651,12/5/2016,0:00:00
395920,10776110,HZ542701,076XX W CATALPA AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,2016,41.97970502,-87.81794068,12/6/2016,7:30:00
395921,10776111,HZ542775,027XX N MOODY AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.93001247,-87.77957371,12/6/2016,18:30:00
395922,10776112,HZ542755,040XX W ROSEMONT AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.99533776,-87.73041563,11/27/2016,20:00:00
395923,10776114,HZ542669,012XX N ORLEANS ST,BATTERY,AGG PO HANDS NO/MIN INJURY,APARTMENT,FALSE,FALSE,2016,41.90452769,-87.63751225,12/6/2016,19:02:00
395924,10776115,HZ542681,006XX W 63RD ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2016,41.77979855,-87.64164874,12/6/2016,20:33:00
395925,10776116,HZ542679,005XX N UNION AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.891776,-87.64584091,12/6/2016,20:15:00
395926,10776117,HZ542672,045XX W NORTH AVE,THEFT,ATTEMPT THEFT,DEPARTMENT STORE,FALSE,FALSE,2016,41.90971226,-87.73926766,12/6/2016,18:28:00
395927,10776118,HZ542716,040XX S FEDERAL ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2016,41.82144303,-87.62855828,12/6/2016,21:21:00
395928,10776119,HZ542344,048XX W ERIE ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.89226025,-87.74700637,12/5/2016,20:00:00
395929,10776120,HZ542650,059XX W ERIE ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.89189989,-87.77322225,12/6/2016,19:20:00
395930,10776121,HZ542735,009XX N CICERO AVE,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,2016,41.89813264,-87.74587643,12/6/2016,21:15:00
395931,10776122,HZ542751,007XX S KEDZIE AVE,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,FALSE,TRUE,2016,41.87241328,-87.70587433,12/6/2016,22:00:00
395932,10776123,HZ542732,032XX S PRAIRIE AVE,THEFT,$500 AND UNDER,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,2016,41.83568634,-87.62064461,12/6/2016,21:00:00
395933,10776124,HZ542766,036XX W OHIO ST,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,2016,41.89178343,-87.71674715,12/6/2016,22:35:00
395934,10776125,HZ542764,069XX S MICHIGAN AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,2016,41.76868628,-87.62177525,11/22/2016,10:00:00
395935,10776126,HZ542697,078XX S PHILLIPS AVE,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,2016,41.75290345,-87.56504221,12/6/2016,20:30:00
395936,10776127,HZ542789,041XX N ASHLAND AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.95658335,-87.66911177,12/6/2016,19:00:00
395937,10776128,HZ541659,027XX N LAKEWOOD AVE,BURGLARY,UNLAWFUL ENTRY,OTHER,FALSE,FALSE,2016,41.93160008,-87.66110586,12/5/2016,15:00:00
395938,10776129,HZ542578,057XX W AUGUSTA BLVD,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,2016,41.89843608,-87.76973442,12/6/2016,18:50:00
395939,10776130,HZ542779,023XX S PULASKI RD,ASSAULT,SIMPLE,RESTAURANT,TRUE,FALSE,2016,41.84847476,-87.72467629,12/6/2016,22:00:00
395940,10776131,HZ542712,003XX N ST LOUIS AVE,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,2016,41.88776014,-87.71364583,12/6/2016,21:21:00
395941,10776132,HZ542756,058XX S ARCHER AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2016,41.7961508,-87.75955989,12/6/2016,22:00:00
395942,10776133,HZ542753,008XX S KILPATRICK AVE,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,2016,41.87012103,-87.74245778,12/6/2016,22:04:00
395943,10776134,HZ542768,107XX S AVENUE C,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,2016,41.70023454,-87.52697494,12/6/2016,22:00:00
395944,10776135,HZ542516,007XX W 98TH ST,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,2016,41.71604407,-87.64094458,12/6/2016,17:25:00
395945,10776136,HZ542780,055XX N WESTERN AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2016,41.98222826,-87.6893977,12/6/2016,22:10:00
395946,10776140,HZ542777,035XX W 25TH ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2016,41.84623353,-87.71303377,12/6/2016,21:54:00
395947,10776142,HZ542798,014XX N MILWAUKEE AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.90766388,-87.67322299,12/6/2016,21:45:00
395948,10776143,HZ542698,067XX S NORMAL BLVD,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),TRUE,TRUE,2016,41.77183589,-87.63731687,12/6/2016,20:50:00
395949,10776144,HZ542787,008XX S KOLMAR AVE,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,TRUE,FALSE,2016,41.86988326,-87.73892431,12/6/2016,21:40:00
395950,10776145,HZ541534,061XX S DR MARTIN LUTHER KING JR DR,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.78298737,-87.61569203,12/5/2016,11:40:00
395951,10776146,HZ542772,065XX S DREXEL AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2016,41.77627426,-87.6034046,12/6/2016,22:45:00
395952,10776149,HZ542817,028XX W CERMAK RD,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,2016,41.85187784,-87.69736135,12/5/2016,17:59:00
395953,10776151,HZ542085,051XX W IRVING PARK RD,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2016,41.95331126,-87.75624082,12/6/2016,0:01:00
395954,10776152,HZ542774,004XX E 82ND ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.7456631,-87.61320562,12/6/2016,22:10:00
395955,10776153,HZ542802,013XX N LAWNDALE AVE,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2016,41.9054513,-87.71908428,11/28/2016,14:08:00
395956,10776155,HZ542610,084XX S RACINE AVE,ASSAULT,AGGRAVATED PO: HANDGUN,ALLEY,TRUE,FALSE,2016,41.74090282,-87.65347647,12/6/2016,19:31:00
395957,10776160,HZ542793,040XX W MADISON ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,FALSE,TRUE,2016,41.88071744,-87.72630928,12/6/2016,22:15:00
395958,10776161,HZ542819,037XX S CALUMET AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2016,41.8268363,-87.61803136,12/6/2016,6:00:00
395959,10776162,HZ542794,012XX S MICHIGAN AVE,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,TRUE,FALSE,2016,41.8666467,-87.62413738,12/6/2016,22:00:00
395960,10776163,HZ542785,115XX S EWING AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.68559105,-87.53526326,12/6/2016,19:00:00
395961,10776164,HZ542830,050XX W MONTROSE AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2016,41.96064631,-87.75292809,12/6/2016,21:45:00
395962,10776165,HZ542748,0000X E 117TH ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,2016,41.68164646,-87.62203945,12/6/2016,21:31:00
395963,10776166,HZ542813,039XX W GRENSHAW ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,2016,41.86710191,-87.72347532,12/6/2016,23:08:00
395964,10776167,HZ542828,003XX N PINE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,2016,41.88638227,-87.76339888,12/7/2016,0:05:00
395965,10776171,HZ542721,031XX N BROADWAY,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,2016,41.93899804,-87.6443636,12/6/2016,20:30:00
395966,10776172,HZ542761,066XX S SACRAMENTO AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2016,41.77295103,-87.6981123,12/6/2016,21:30:00
395967,10706877,HZ463483,113XX S TROY ST,THEFT,$500 AND UNDER,OTHER,TRUE,FALSE,2016,41.68685259,-87.69943223,9/22/2016,17:00:00
395968,10776178,HZ542778,003XX N HALSTED ST,BATTERY,SIMPLE,OTHER,FALSE,FALSE,2016,41.88705768,-87.64751474,12/6/2016,1:30:00
395969,10776179,HZ542840,051XX W MADISON ST,CRIMINAL TRESPASS,TO VEHICLE,GAS STATION,TRUE,FALSE,2016,41.88039991,-87.75300855,12/7/2016,0:10:00
395970,10776180,HZ542776,027XX W CORTEZ ST,CRIMINAL DAMAGE,TO PROPERTY,CONSTRUCTION SITE,FALSE,FALSE,2016,41.90020988,-87.69544208,12/6/2016,21:30:00
395971,10776182,HZ536681,009XX N MOZART ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,2016,41.89836354,-87.69801329,12/2/2016,3:45:00
395972,10776186,HZ542838,093XX S ABERDEEN ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2016,41.72439511,-87.65058808,12/7/2016,0:49:00
395973,10776188,HZ542765,056XX W LE MOYNE ST,THEFT,$500 AND UNDER,SIDEWALK,FALSE,TRUE,2016,41.90755791,-87.76638463,12/6/2016,21:50:00
395974,10776189,HZ542744,057XX W FULLERTON AVE,ASSAULT,AGGRAVATED: HANDGUN,GAS STATION,FALSE,FALSE,2016,41.92392025,-87.76997687,12/6/2016,22:00:00
395975,10776190,HZ542749,011XX W 18TH ST,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2016,41.8579851,-87.65444029,12/5/2016,21:30:00
395976,10776191,HZ542837,060XX S KILDARE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,2016,41.783267,-87.73022124,12/7/2016,0:22:00
395977,10776192,HZ542863,109XX S WALLACE ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,2016,41.69554588,-87.6376274,12/6/2016,16:00:00
395978,10776193,HZ542853,072XX S YATES BLVD,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,2016,41.76344283,-87.56646696,12/6/2016,23:34:00
395979,10776194,HZ542865,008XX W ADDISON ST,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,2016,41.94731799,-87.64978794,12/7/2016,2:00:00
395980,10776195,HZ542841,092XX S STONY ISLAND AVE,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,2016,41.72759012,-87.58502358,12/7/2016,1:05:00
395981,10776196,HZ542843,057XX S ABERDEEN ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,TRUE,2016,41.78984612,-87.65233619,12/7/2016,1:00:00
395982,10776197,HZ542855,082XX S ELLIS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.7452458,-87.60016139,12/7/2016,1:53:00
395983,10776198,HZ542851,006XX E 75TH ST,BATTERY,SIMPLE,BAR OR TAVERN,FALSE,FALSE,2016,41.75852655,-87.60855003,12/7/2016,1:30:00
395984,10776199,HZ542805,016XX W 79TH ST,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2016,41.75033427,-87.66504531,12/6/2016,23:29:00
395985,10776200,HZ542854,079XX S ABERDEEN ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.74979793,-87.65129743,12/7/2016,1:40:00
395986,10776201,HZ542816,030XX S MICHIGAN AVE,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,2016,41.83891601,-87.62325098,12/6/2016,17:30:00
395987,10776202,HZ542873,089XX S HOUSTON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.73328953,-87.54994705,12/7/2016,1:00:00
395988,10776203,HZ542852,041XX W 81ST ST,INTIMIDATION,EXTORTION,RESIDENCE,FALSE,FALSE,2016,41.74573,-87.72493679,12/6/2016,0:01:00
395989,10776204,HZ542742,0000X W RANDOLPH ST,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2016,41.88448696,-87.62858195,12/6/2016,14:30:00
395990,10776205,HZ542754,044XX S TROY ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,2016,41.81269549,-87.70289931,12/6/2016,21:45:00
395991,11863226,JC475586,016XX S MILLARD AVE,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2019,41.85847467,-87.71641381,10/16/2019,23:28:00
395992,10776206,HZ542864,080XX S COLFAX AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,2016,41.74934125,-87.56134311,12/7/2016,2:38:00
395993,10776207,HZ542839,007XX W 31ST ST,BURGLARY,UNLAWFUL ENTRY,VEHICLE-COMMERCIAL,TRUE,FALSE,2016,41.83805288,-87.64556486,12/7/2016,0:25:00
395994,10776208,HZ542876,030XX S BROAD ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.83896274,-87.66158452,12/7/2016,2:40:00
395995,10776209,HZ542832,086XX S EMERALD AVE,ASSAULT,SIMPLE,APARTMENT,TRUE,FALSE,2016,41.73715131,-87.64242897,12/6/2016,23:55:00
395996,10776211,HZ542856,012XX N ASHLAND AVE,ASSAULT,SIMPLE,RESTAURANT,TRUE,FALSE,2016,41.90440924,-87.66752221,12/7/2016,1:55:00
395997,10776213,HZ542883,052XX W MADISON ST,THEFT,POCKET-PICKING,RESTAURANT,FALSE,FALSE,2016,41.88034845,-87.75695654,12/6/2016,21:15:00
395998,10776214,HZ542786,027XX W 38TH ST,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,FALSE,FALSE,2016,41.82463806,-87.69337505,12/6/2016,14:00:00
395999,10776216,HZ542877,034XX W ADDISON ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2016,41.94654265,-87.7143561,12/4/2016,2:45:00
396000,10776218,HZ542844,075XX S BLACKSTONE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2016,41.75743675,-87.5883347,12/6/2016,13:30:00
396001,10776220,HZ542739,013XX N LAWNDALE AVE,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2016,41.9054513,-87.71908428,12/6/2016,15:19:00
396002,10776221,HZ542884,052XX W MADISON ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,2016,41.88034845,-87.75695654,12/6/2016,21:15:00
396003,10776223,HZ542869,085XX S OGLESBY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.73973746,-87.56727303,12/7/2016,2:47:00
396004,10776224,HZ542857,046XX N MAGNOLIA AVE,BATTERY,SIMPLE,APARTMENT,TRUE,FALSE,2016,41.96604791,-87.66106006,12/7/2016,2:07:00
396005,10776225,HZ542879,044XX N KIMBALL AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2016,41.96249941,-87.7131832,12/7/2016,3:07:00
396006,10776226,HZ542849,047XX S DR MARTIN LUTHER KING JR DR,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,FALSE,FALSE,2016,41.8085009,-87.61656276,12/6/2016,14:05:00
396007,10776227,HZ542862,081XX S COTTAGE GROVE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,2016,41.7471709,-87.60511954,12/7/2016,0:35:00
396008,10776228,HZ542880,032XX N CLARK ST,ASSAULT,SIMPLE,STREET,TRUE,FALSE,2016,41.94044868,-87.65108159,12/7/2016,3:05:00
396009,10776229,HZ542887,041XX N ASHLAND AVE,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,2016,41.95699232,-87.6691259,12/7/2016,4:00:00
396010,10776230,HZ542825,073XX S ASHLAND AVE,CONCEALED CARRY LICENSE VIOLATION,OTHER,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2016,41.76013435,-87.66366081,12/6/2016,22:58:00
396011,10776231,HZ542800,076XX S PEORIA ST,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2016,41.75548081,-87.64659374,12/6/2016,20:30:00
396012,10776232,HZ542815,053XX N BROADWAY,ROBBERY,ARMED: HANDGUN,GROCERY FOOD STORE,TRUE,FALSE,2016,41.97899124,-87.65994197,12/6/2016,23:52:00
396013,10776233,HZ542848,097XX S PARNELL AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2016,41.71709893,-87.63702872,12/7/2016,1:00:00
396014,10776234,HZ542893,071XX S EGGLESTON AVE,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,2016,41.76488131,-87.63587086,12/7/2016,2:15:00
396015,10776235,HZ542773,025XX W 16TH ST,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,SIDEWALK,FALSE,FALSE,2016,41.85932802,-87.68890686,12/5/2016,21:30:00
396016,10776236,HZ542818,021XX S MILLARD AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,2016,41.85250499,-87.71624361,12/7/2016,0:01:00
396017,10776237,HZ542799,032XX W CERMAK RD,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2016,41.85175768,-87.70595145,12/6/2016,21:15:00
396018,10776238,HZ542874,087XX S BEVERLY AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2016,41.73454137,-87.67178921,12/7/2016,2:52:00
396019,10776239,HZ542726,042XX N MILWAUKEE AVE,ROBBERY,ARMED: HANDGUN,TAVERN/LIQUOR STORE,FALSE,FALSE,2016,41.95834999,-87.75250039,12/6/2016,21:11:00
396020,10776240,HZ542165,046XX S TALMAN AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2016,41.80935601,-87.6905744,12/2/2016,17:00:00
396021,10776241,HZ542888,021XX N CALIFORNIA AVE,BATTERY,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,2016,41.92102149,-87.69730355,12/7/2016,4:13:00
396022,10776242,HZ542901,056XX S OAKLEY AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2016,41.79157528,-87.68123244,12/7/2016,4:56:00
396023,10776243,HZ542892,067XX S CLAREMONT AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,2016,41.77102271,-87.6821005,12/7/2016,0:05:00
396024,10776244,HZ542898,007XX E 87TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.73571359,-87.60644706,12/6/2016,22:30:00
396025,10776245,HZ542899,040XX W 25TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.84606944,-87.72545881,12/6/2016,17:00:00
396026,10776247,HZ539602,019XX W MONTEREY AVE,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,2016,41.69141368,-87.66882625,12/4/2016,9:02:00
396027,10776248,HZ542905,005XX W ROOSEVELT RD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DEPARTMENT STORE,FALSE,FALSE,2016,41.8672344,-87.64130179,12/2/2016,10:00:00
396028,10776249,HZ542889,007XX E 84TH PL,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,2016,41.7408952,-87.60606985,12/7/2016,4:00:00
396029,10776251,HZ542806,025XX W LE MOYNE ST,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2016,41.90845999,-87.69019838,12/6/2016,16:40:00
396030,10776253,HZ542171,057XX S DAMEN AVE,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,2016,41.78937248,-87.6741703,11/29/2016,9:00:00
396031,10776255,HZ542902,017XX W FARWELL AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,42.00654061,-87.674678,12/6/2016,20:00:00
396032,10776256,HZ542741,119XX S HARVARD AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2016,41.67734662,-87.63105145,12/6/2016,7:30:00
396033,10776257,HZ542895,086XX S EMERALD AVE,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,TRUE,2016,41.73734617,-87.64243055,12/7/2016,4:45:00
396034,10776258,HZ542907,086XX S HERMITAGE AVE,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,2016,41.73688603,-87.66674192,12/7/2016,5:23:00
396035,11863006,JC475189,048XX W HADDON AVE,OTHER OFFENSE,HAZARDOUS MATERIALS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2019,41.9014254,-87.7468858,10/16/2019,16:54:00
396036,10776260,HZ542431,126XX S UNION AVE,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.66459291,-87.63905866,12/6/2016,13:00:00
396037,10776261,HZ542704,0000X W 111TH ST,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.69257696,-87.62378635,12/6/2016,21:00:00
396038,10776262,HZ541961,079XX S ELLIS AVE,ASSAULT,AGG PRO.EMP:KNIFE/CUTTING INST,RESIDENCE,FALSE,TRUE,2016,41.75039781,-87.60031165,12/6/2016,11:00:00
396039,10776263,HZ542376,001XX E 117TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,2016,41.68073426,-87.61965171,12/6/2016,6:30:00
396040,10776266,HZ542658,069XX S SPRINGFIELD AVE,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.76754311,-87.72003135,12/6/2016,18:01:00
396041,10776268,HZ542911,071XX S HONORE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.76420449,-87.66986812,12/7/2016,6:15:00
396042,10776272,HZ542928,063XX S WOOD ST,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2016,41.77844003,-87.66906881,12/6/2016,21:00:00
396043,10776292,HZ542915,053XX S KOSTNER AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2016,41.79600158,-87.73304303,12/7/2016,5:40:00
396044,10776294,HZ541713,001XX N MENARD AVE,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2016,41.88306342,-87.76985852,12/5/2016,23:00:00
396045,10776300,HZ542219,048XX W WALTON ST,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,FALSE,TRUE,2016,41.89773632,-87.74672488,12/6/2016,12:30:00
396046,10776301,HZ541742,050XX W ADAMS ST,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,2016,41.87851954,-87.75127035,12/6/2016,5:30:00
396047,10776306,HZ541909,037XX W DOUGLAS BLVD,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,FALSE,TRUE,2016,41.86236519,-87.71830373,12/6/2016,9:28:00
396048,10776307,HZ542047,055XX W QUINCY ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2016,41.87746183,-87.76307057,12/6/2016,11:45:00
396049,10776312,HZ542008,050XX W JACKSON BLVD,ROBBERY,ARMED: HANDGUN,TAXICAB,FALSE,FALSE,2016,41.87670524,-87.75120236,12/6/2016,11:30:00
396050,10776313,HZ542921,051XX S LA CROSSE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,2016,41.79957185,-87.74416623,12/7/2016,7:00:00
396051,10776318,HZ542924,063XX S KILPATRICK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.77798489,-87.73983235,12/7/2016,6:00:00
396052,10776324,HZ539443,065XX S LOWE AVE,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,RESIDENCE,FALSE,FALSE,2016,41.77537485,-87.64075408,12/4/2016,9:00:00
396053,10776325,HZ542937,045XX S JUSTINE ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.81155786,-87.66383341,12/6/2016,22:00:00
396054,10776335,HZ542931,030XX W 77TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.75349991,-87.69919468,12/7/2016,7:00:00
396055,10776336,HZ542951,110XX S VERNON AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2016,41.69371775,-87.61218528,12/3/2016,22:30:00
396056,10776338,HZ542449,015XX N ARTESIAN AVE,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,2016,41.90914157,-87.68842079,12/5/2016,0:00:00
396057,10776342,HZ542758,038XX W ROOSEVELT RD,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.86623545,-87.72051715,12/6/2016,22:00:00
396058,10776344,HZ542961,081XX S CAMPBELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.74556231,-87.68523442,12/7/2016,8:09:00
396059,10776350,HZ542959,046XX W 82ND PL,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2016,41.74278474,-87.73580348,12/7/2016,6:50:00
